Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,C1_5,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C1_5,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C1_5,TS_contained,ALL,*,QUAL,*,0.0,0.6,0.0,0.0,0,0,32971317.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,5,.,.,1.000000,4.000000,,0.25,3,.,.,0.000000,3.000000,,0.0,2,.,.,1.000000,1.000000,,1.0,0,.,.,0.000000,0.000000,,
INDEL,C1_5,TS_contained,PASS,*,QUAL,*,0.0,0.666667,0.0,0.0,0,0,32971317.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3,.,.,0.000000,3.000000,,0.0,2,.,.,0.000000,2.000000,,0.0,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,ALL,*,QUAL,*,0.0,1.0,0.0,0.0,0,0,41689983,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,PASS,*,QUAL,*,0.0,1.0,0.0,0.0,0,0,41689983,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,1.0,0.0,0.0,0,0,32971317.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,1.0,0.0,0.0,0,0,32971317.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.792453,0.823529,0.617978,0.807692,3,0,41689983,32971317.000000,0.000000,106,.,.,60.000000,34.000000,,1.76470588235,84,.,.,42.000000,30.000000,,1.4,22,.,.,18.000000,4.000000,,4.5,267,.,.,161.000000,57.000000,,2.82456140351,84,.,.,42.000000,30.000000,,1.4,18,.,.,11.000000,1.000000,,11.0,165,.,.,108.000000,26.000000,,4.15384615385
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.377358,0.869565,0.425,0.526316,1,0,41689983,32971317.000000,0.000000,106,.,.,60.000000,34.000000,,1.76470588235,40,.,.,17.000000,16.000000,,1.0625,66,.,.,43.000000,18.000000,,2.38888888889,80,.,.,35.000000,26.000000,,1.34615384615,40,.,.,17.000000,16.000000,,1.0625,6,.,.,3.000000,0.000000,,,34,.,.,15.000000,10.000000,,1.5
INDEL,D16_PLUS,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.5,,0,0,41689983.000000,32971317.000000,0.000000,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,
INDEL,D16_PLUS,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,32971317.000000,0.000000,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.8,0.831683,0.0,0.815534,3,0,32971317.000000,32971317.000000,0.000000,105,.,.,60.000000,33.000000,,1.81818181818,84,.,.,42.000000,30.000000,,1.4,21,.,.,18.000000,3.000000,,6.0,101,.,.,52.000000,31.000000,,1.67741935484,84,.,.,42.000000,30.000000,,1.4,17,.,.,10.000000,1.000000,,10.0,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.380952,0.869565,0.0,0.529801,1,0,32971317.000000,32971317.000000,0.000000,105,.,.,60.000000,33.000000,,1.81818181818,40,.,.,17.000000,16.000000,,1.0625,65,.,.,43.000000,17.000000,,2.52941176471,46,.,.,20.000000,16.000000,,1.25,40,.,.,17.000000,16.000000,,1.0625,6,.,.,3.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.974262,0.96574,0.426946,0.969982,37,0,41689983,32971317.000000,0.000000,3963,.,.,2226.000000,1550.000000,,1.43612903226,3861,.,.,2161.000000,1521.000000,,1.42077580539,102,.,.,65.000000,29.000000,,2.24137931034,7029,.,.,4573.000000,1959.000000,,2.33435426238,3890,.,.,2168.000000,1544.000000,,1.40414507772,138,.,.,71.000000,22.000000,,3.22727272727,3001,.,.,2334.000000,393.000000,,5.93893129771
INDEL,D1_5,*,PASS,*,QUAL,*,0.70376,0.985896,0.137732,0.821272,18,0,41689983,32971317.000000,0.000000,3963,.,.,2226.000000,1550.000000,,1.43612903226,2789,.,.,1476.000000,1234.000000,,1.1961102107,1174,.,.,750.000000,316.000000,,2.37341772152,3289,.,.,1786.000000,1332.000000,,1.34084084084,2796,.,.,1477.000000,1240.000000,,1.19112903226,40,.,.,14.000000,3.000000,,4.66666666667,453,.,.,295.000000,89.000000,,3.31460674157
INDEL,D1_5,TS_boundary,ALL,*,QUAL,*,0.6,0.807692,0.648649,0.688525,0,0,41689983.000000,32971317.000000,0.000000,5,.,.,3.000000,1.000000,,3.0,3,.,.,1.000000,1.000000,,1.0,2,.,.,2.000000,0.000000,,,74,.,.,27.000000,39.000000,,0.692307692308,21,.,.,2.000000,19.000000,,0.105263157895,5,.,.,4.000000,0.000000,,,48,.,.,21.000000,20.000000,,1.05
INDEL,D1_5,TS_boundary,PASS,*,QUAL,*,0.0,0.333333,0.7,0.0,0,0,41689983.000000,32971317.000000,0.000000,5,.,.,3.000000,1.000000,,3.0,0,.,.,0.000000,0.000000,,,5,.,.,3.000000,1.000000,,3.0,10,.,.,5.000000,3.000000,,1.66666666667,1,.,.,0.000000,1.000000,,0.0,2,.,.,2.000000,0.000000,,,7,.,.,3.000000,2.000000,,1.5
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.974735,0.966767,0.0,0.970734,37,0,32971317.000000,32971317.000000,0.000000,3958,.,.,2223.000000,1549.000000,,1.43511943189,3858,.,.,2160.000000,1520.000000,,1.42105263158,100,.,.,63.000000,29.000000,,2.1724137931,4002,.,.,2233.000000,1547.000000,,1.44343891403,3869,.,.,2166.000000,1525.000000,,1.42032786885,133,.,.,67.000000,22.000000,,3.04545454545,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.704649,0.986587,0.0,0.822117,18,0,32971317.000000,32971317.000000,0.000000,3958,.,.,2223.000000,1549.000000,,1.43511943189,2789,.,.,1476.000000,1234.000000,,1.1961102107,1169,.,.,747.000000,315.000000,,2.37142857143,2833,.,.,1489.000000,1242.000000,,1.19887278583,2795,.,.,1477.000000,1239.000000,,1.19209039548,38,.,.,12.000000,3.000000,,4.0,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.94843,0.85947,0.592869,0.901762,21,0,41689983,32971317.000000,0.000000,446,.,.,271.000000,104.000000,,2.60576923077,423,.,.,254.000000,100.000000,,2.54,23,.,.,17.000000,4.000000,,4.25,1206,.,.,805.000000,171.000000,,4.70760233918,422,.,.,253.000000,100.000000,,2.53,69,.,.,38.000000,6.000000,,6.33333333333,715,.,.,514.000000,65.000000,,7.90769230769
INDEL,D6_15,*,PASS,*,QUAL,*,0.641256,0.902208,0.338205,0.749672,12,0,41689983,32971317.000000,0.000000,446,.,.,271.000000,104.000000,,2.60576923077,286,.,.,158.000000,82.000000,,1.92682926829,160,.,.,113.000000,22.000000,,5.13636363636,479,.,.,258.000000,114.000000,,2.26315789474,286,.,.,158.000000,82.000000,,1.92682926829,31,.,.,13.000000,5.000000,,2.6,162,.,.,87.000000,27.000000,,3.22222222222
INDEL,D6_15,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.615385,,1,0,41689983.000000,32971317.000000,0.000000,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,,13,.,.,6.000000,2.000000,,3.0,0,.,.,0.000000,0.000000,,,5,.,.,3.000000,1.000000,,3.0,8,.,.,3.000000,1.000000,,3.0
INDEL,D6_15,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.5,,1,0,41689983.000000,32971317.000000,0.000000,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,,4,.,.,2.000000,1.000000,,2.0,0,.,.,0.000000,0.000000,,,2,.,.,1.000000,1.000000,,1.0,2,.,.,1.000000,0.000000,,
