Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.936937,0.900862,0.0,0.918545,7,0,32971317.000000,32971317.000000,0.000000,444,.,.,270.000000,103.000000,,2.6213592233,416,.,.,248.000000,102.000000,,2.43137254902,28,.,.,22.000000,1.000000,,22.0,464,.,.,286.000000,108.000000,,2.64814814815,418,.,.,251.000000,103.000000,,2.43689320388,46,.,.,35.000000,5.000000,,7.0,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.936937,0.900862,0.0,0.918545,7,0,32971317.000000,32971317.000000,0.000000,444,.,.,270.000000,103.000000,,2.6213592233,416,.,.,248.000000,102.000000,,2.43137254902,28,.,.,22.000000,1.000000,,22.0,464,.,.,286.000000,108.000000,,2.64814814815,418,.,.,251.000000,103.000000,,2.43689320388,46,.,.,35.000000,5.000000,,7.0,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.89011,0.852632,0.650735,0.870968,4,0,41689983,32971317.000000,0.000000,91,.,.,57.000000,18.000000,,3.16666666667,81,.,.,51.000000,18.000000,,2.83333333333,10,.,.,6.000000,0.000000,,,272,.,.,152.000000,59.000000,,2.57627118644,81,.,.,51.000000,18.000000,,2.83333333333,14,.,.,5.000000,1.000000,,5.0,177,.,.,96.000000,40.000000,,2.4
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.89011,0.852632,0.650735,0.870968,4,0,41689983,32971317.000000,0.000000,91,.,.,57.000000,18.000000,,3.16666666667,81,.,.,51.000000,18.000000,,2.83333333333,10,.,.,6.000000,0.000000,,,272,.,.,152.000000,59.000000,,2.57627118644,81,.,.,51.000000,18.000000,,2.83333333333,14,.,.,5.000000,1.000000,,5.0,177,.,.,96.000000,40.000000,,2.4
INDEL,I16_PLUS,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.89011,0.870968,0.0,0.880435,4,0,32971317.000000,32971317.000000,0.000000,91,.,.,57.000000,18.000000,,3.16666666667,81,.,.,51.000000,18.000000,,2.83333333333,10,.,.,6.000000,0.000000,,,93,.,.,54.000000,19.000000,,2.84210526316,81,.,.,51.000000,18.000000,,2.83333333333,12,.,.,3.000000,1.000000,,3.0,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.89011,0.870968,0.0,0.880435,4,0,32971317.000000,32971317.000000,0.000000,91,.,.,57.000000,18.000000,,3.16666666667,81,.,.,51.000000,18.000000,,2.83333333333,10,.,.,6.000000,0.000000,,,93,.,.,54.000000,19.000000,,2.84210526316,81,.,.,51.000000,18.000000,,2.83333333333,12,.,.,3.000000,1.000000,,3.0,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.932398,0.980142,0.304637,0.955674,32,0,41689983,32971317.000000,0.000000,4275,.,.,2269.000000,1778.000000,,1.27615298088,3986,.,.,2029.000000,1758.000000,,1.15415244596,289,.,.,240.000000,20.000000,,12.0,5866,.,.,3174.000000,2277.000000,,1.39393939394,3998,.,.,2029.000000,1770.000000,,1.14632768362,81,.,.,34.000000,24.000000,,1.41666666667,1787,.,.,1111.000000,483.000000,,2.30020703934
INDEL,I1_5,*,PASS,*,QUAL,*,0.932398,0.980142,0.303568,0.955674,32,0,41689983,32971317.000000,0.000000,4275,.,.,2269.000000,1778.000000,,1.27615298088,3986,.,.,2029.000000,1758.000000,,1.15415244596,289,.,.,240.000000,20.000000,,12.0,5857,.,.,3165.000000,2277.000000,,1.38998682477,3998,.,.,2029.000000,1770.000000,,1.14632768362,81,.,.,34.000000,24.000000,,1.41666666667,1778,.,.,1102.000000,483.000000,,2.28157349896
INDEL,I1_5,TS_boundary,ALL,*,QUAL,*,0.9,0.684211,0.677966,0.777409,2,0,41689983.000000,32971317.000000,0.000000,10,.,.,8.000000,1.000000,,8.0,9,.,.,7.000000,1.000000,,7.0,1,.,.,1.000000,0.000000,,,59,.,.,30.000000,24.000000,,1.25,13,.,.,7.000000,5.000000,,1.4,6,.,.,1.000000,2.000000,,0.5,40,.,.,22.000000,17.000000,,1.29411764706
INDEL,I1_5,TS_boundary,PASS,*,QUAL,*,0.9,0.684211,0.677966,0.777409,2,0,41689983.000000,32971317.000000,0.000000,10,.,.,8.000000,1.000000,,8.0,9,.,.,7.000000,1.000000,,7.0,1,.,.,1.000000,0.000000,,,59,.,.,30.000000,24.000000,,1.25,13,.,.,7.000000,5.000000,,1.4,6,.,.,1.000000,2.000000,,0.5,40,.,.,22.000000,17.000000,,1.29411764706
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.932474,0.981527,0.0,0.956372,30,0,32971317.000000,32971317.000000,0.000000,4265,.,.,2261.000000,1777.000000,,1.27236916151,3977,.,.,2022.000000,1757.000000,,1.15082527035,288,.,.,239.000000,20.000000,,11.95,4060,.,.,2055.000000,1787.000000,,1.14997202015,3985,.,.,2022.000000,1765.000000,,1.14560906516,75,.,.,33.000000,22.000000,,1.5,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.932474,0.981527,0.0,0.956372,30,0,32971317.000000,32971317.000000,0.000000,4265,.,.,2261.000000,1777.000000,,1.27236916151,3977,.,.,2022.000000,1757.000000,,1.15082527035,288,.,.,239.000000,20.000000,,11.95,4060,.,.,2055.000000,1787.000000,,1.14997202015,3985,.,.,2022.000000,1765.000000,,1.14560906516,75,.,.,33.000000,22.000000,,1.5,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.870968,0.944584,0.517032,0.906284,7,0,41689983,32971317.000000,0.000000,434,.,.,242.000000,114.000000,,2.12280701754,378,.,.,196.000000,113.000000,,1.73451327434,56,.,.,46.000000,1.000000,,46.0,822,.,.,410.000000,208.000000,,1.97115384615,375,.,.,195.000000,111.000000,,1.75675675676,22,.,.,10.000000,2.000000,,5.0,425,.,.,205.000000,95.000000,,2.15789473684
INDEL,I6_15,*,PASS,*,QUAL,*,0.870968,0.944584,0.516443,0.906284,7,0,41689983,32971317.000000,0.000000,434,.,.,242.000000,114.000000,,2.12280701754,378,.,.,196.000000,113.000000,,1.73451327434,56,.,.,46.000000,1.000000,,46.0,821,.,.,409.000000,208.000000,,1.96634615385,375,.,.,195.000000,111.000000,,1.75675675676,22,.,.,10.000000,2.000000,,5.0,424,.,.,204.000000,95.000000,,2.14736842105
INDEL,I6_15,TS_boundary,ALL,*,QUAL,*,1.0,1.0,0.5,1.0,0,0,41689983.000000,32971317.000000,0.000000,7,.,.,3.000000,4.000000,,0.75,7,.,.,3.000000,4.000000,,0.75,0,.,.,0.000000,0.000000,,,6,.,.,4.000000,2.000000,,2.0,3,.,.,2.000000,1.000000,,2.0,0,.,.,0.000000,0.000000,,,3,.,.,2.000000,1.000000,,2.0
INDEL,I6_15,TS_boundary,PASS,*,QUAL,*,1.0,1.0,0.5,1.0,0,0,41689983.000000,32971317.000000,0.000000,7,.,.,3.000000,4.000000,,0.75,7,.,.,3.000000,4.000000,,0.75,0,.,.,0.000000,0.000000,,,6,.,.,4.000000,2.000000,,2.0,3,.,.,2.000000,1.000000,,2.0,0,.,.,0.000000,0.000000,,,3,.,.,2.000000,1.000000,,2.0
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.868852,0.944162,0.0,0.904943,7,0,32971317.000000,32971317.000000,0.000000,427,.,.,239.000000,110.000000,,2.17272727273,371,.,.,193.000000,109.000000,,1.77064220183,56,.,.,46.000000,1.000000,,46.0,394,.,.,203.000000,112.000000,,1.8125,372,.,.,193.000000,110.000000,,1.75454545455,22,.,.,10.000000,2.000000,,5.0,0,.,.,0.000000,0.000000,,
