Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.TP,QUERY.FP,QUERY.UNK,FP.gt,FP.al,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.TP.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP.het_hom_ratio,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
SNP,*,*,ALL,*,QUAL,340.440002,0.9722049999999999,0.9859180000000001,0.330261,0.48950699999999997,44361,43128,1233,65315,43128,616,21571,70,301,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34001.199219,0.11521400000000001,0.9912709999999999,0.425178,0.103217,44361,5111,39250,8968,5110,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34003.199219,0.115124,0.991267,0.42527299999999996,0.103145,44361,5107,39254,8966,5108,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34004.699219,0.115079,0.9912639999999999,0.425368,0.10310799999999999,44361,5105,39256,8964,5106,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34006.199219,0.11501099999999999,0.991259,0.425511,0.10305399999999999,44361,5102,39259,8961,5103,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34008.398438,0.114988,0.9912569999999999,0.425558,0.10303599999999999,44361,5101,39260,8960,5102,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3401.280029,0.949573,0.9878520000000001,0.263612,0.484167,44361,42124,2237,57907,42124,518,15265,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34011.699219,0.114988,0.9912540000000001,0.42565299999999995,0.10303599999999999,44361,5101,39260,8958,5100,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34015.699219,0.11496600000000001,0.991252,0.425701,0.10301800000000001,44361,5100,39261,8957,5099,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34017.199219,0.114943,0.99125,0.42574799999999996,0.103,44361,5099,39262,8956,5098,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3402.770020,0.949528,0.9878520000000001,0.26359099999999996,0.484155,44361,42122,2239,57904,42123,518,15263,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34022.199219,0.11483099999999999,0.991242,0.425986,0.10290899999999999,44361,5094,39267,8951,5093,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34024.199219,0.114808,0.99124,0.426034,0.10289100000000001,44361,5093,39268,8950,5092,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34025.898438,0.114695,0.9912350000000001,0.426176,0.1028,44361,5088,39273,8947,5089,45,3813,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34027.898438,0.114695,0.991231,0.426208,0.1028,44361,5088,39273,8944,5087,45,3812,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34030.199219,0.114673,0.9912299999999999,0.426255,0.102782,44361,5087,39274,8943,5086,45,3812,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34032.699219,0.114605,0.991225,0.42639799999999994,0.102728,44361,5084,39277,8940,5083,45,3812,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34034.199219,0.11456,0.991225,0.426334,0.102692,44361,5082,39279,8939,5083,45,3811,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34035.699219,0.11453800000000001,0.991223,0.426382,0.102673,44361,5081,39280,8938,5082,45,3811,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34038.398438,0.11453800000000001,0.9912209999999999,0.42630100000000004,0.102673,44361,5081,39280,8935,5081,45,3809,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34039.898438,0.114515,0.9912209999999999,0.42630100000000004,0.102655,44361,5080,39281,8935,5081,45,3809,18,21,0.495158,,0.494637,,0.4992,,0.4,,0.49983999999999995,0.493079,,,0.477813,
SNP,*,*,ALL,*,QUAL,3404.639893,0.949483,0.987851,0.26356199999999996,0.48414399999999996,44361,42120,2241,57899,42121,518,15260,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34041.199219,0.11449200000000001,0.991216,0.42644399999999993,0.10263699999999999,44361,5079,39282,8932,5078,45,3809,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34046.898438,0.11447,0.9912139999999999,0.426492,0.102619,44361,5078,39283,8931,5077,45,3809,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34049.898438,0.11438,0.9912110000000001,0.426588,0.102547,44361,5074,39287,8929,5075,45,3809,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3405.709961,0.9494600000000001,0.987851,0.263546,0.484138,44361,42119,2242,57895,42119,518,15258,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34052.199219,0.11431199999999998,0.9912059999999999,0.426731,0.10249200000000001,44361,5071,39290,8926,5072,45,3809,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34054.199219,0.11426700000000001,0.991202,0.42682700000000007,0.10245599999999999,44361,5069,39292,8924,5070,45,3809,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34056.601562,0.11426700000000001,0.991201,0.426746,0.10245599999999999,44361,5069,39292,8921,5069,45,3807,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34058.699219,0.114222,0.9911969999999999,0.426713,0.10242000000000001,44361,5067,39294,8917,5067,45,3805,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3406.969971,0.949415,0.987851,0.263525,0.484126,44361,42117,2244,57892,42118,518,15256,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34060.199219,0.11415399999999999,0.99119,0.42690500000000003,0.102365,44361,5064,39297,8913,5063,45,3805,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34062.199219,0.114087,0.991189,0.426888,0.102311,44361,5061,39300,8911,5062,45,3804,18,21,0.495158,,0.49468100000000004,,0.49887600000000004,,0.4,,0.499518,0.49249,,,0.47660600000000003,
SNP,*,*,ALL,*,QUAL,34063.699219,0.11406400000000001,0.991183,0.42703199999999997,0.102292,44361,5060,39301,8908,5059,45,3804,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34066.199219,0.113974,0.99118,0.42712799999999995,0.10222,44361,5056,39305,8906,5057,45,3804,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34068.699219,0.113974,0.9911760000000001,0.427159,0.10222,44361,5056,39305,8903,5055,45,3803,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34071.199219,0.113906,0.9911709999999999,0.427303,0.10216499999999999,44361,5053,39308,8900,5052,45,3803,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34073.898438,0.113794,0.991166,0.427383,0.102075,44361,5048,39313,8896,5049,45,3802,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34077.199219,0.113794,0.9911629999999999,0.427479,0.102075,44361,5048,39313,8894,5047,45,3802,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34078.898438,0.113749,0.9911629999999999,0.427479,0.102038,44361,5046,39315,8894,5047,45,3802,18,21,0.495158,,0.49458100000000005,,0.49967799999999996,,0.4,,0.500645,0.49303800000000003,,,0.475813,
SNP,*,*,ALL,*,QUAL,3408.699951,0.949415,0.98785,0.263534,0.484126,44361,42117,2244,57890,42116,518,15256,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34081.199219,0.11368099999999999,0.991157,0.427623,0.101984,44361,5043,39318,8891,5044,45,3802,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34082.898438,0.11363599999999999,0.9911540000000001,0.42772,0.101948,44361,5041,39320,8889,5042,45,3802,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34089.199219,0.113613,0.991149,0.427864,0.10192899999999999,44361,5040,39321,8886,5039,45,3802,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3409.729980,0.949392,0.98785,0.26350100000000004,0.48412,44361,42116,2245,57886,42115,518,15253,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34092.898438,0.11359100000000001,0.9911469999999999,0.427912,0.101911,44361,5039,39322,8885,5038,45,3802,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34094.699219,0.113523,0.991143,0.42794399999999994,0.101857,44361,5036,39325,8882,5036,45,3801,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34096.199219,0.113523,0.991142,0.427928,0.101857,44361,5036,39325,8880,5035,45,3800,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34098.199219,0.113478,0.991138,0.42802399999999996,0.10182000000000001,44361,5034,39327,8878,5033,45,3800,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34099.601562,0.113456,0.991138,0.42796000000000006,0.101802,44361,5033,39328,8877,5033,45,3799,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,341.470001,0.9722049999999999,0.9859180000000001,0.330189,0.48950699999999997,44361,43128,1233,65308,43128,616,21564,70,301,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34101.199219,0.11343299999999999,0.991138,0.427831,0.101784,44361,5032,39329,8875,5033,45,3797,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34106.199219,0.11343299999999999,0.991135,0.42792700000000006,0.101784,44361,5032,39329,8873,5031,45,3797,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3411.060059,0.94937,0.98785,0.263475,0.48411400000000004,44361,42115,2246,57884,42115,518,15251,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34110.199219,0.11336500000000001,0.991133,0.427976,0.10173,44361,5029,39332,8872,5030,45,3797,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34112.199219,0.113275,0.9911260000000001,0.42816899999999997,0.10165700000000001,44361,5025,39336,8868,5026,45,3797,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34115.699219,0.11325299999999999,0.991123,0.42813599999999996,0.101639,44361,5024,39337,8864,5024,45,3795,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34118.699219,0.11320799999999999,0.991117,0.428281,0.101602,44361,5022,39339,8861,5021,45,3795,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3412.959961,0.94937,0.98785,0.263467,0.48411400000000004,44361,42115,2246,57882,42114,518,15250,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34121.898438,0.11314,0.991115,0.42833000000000004,0.101548,44361,5019,39342,8860,5020,45,3795,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34123.199219,0.113095,0.991108,0.42852299999999993,0.101511,44361,5017,39344,8856,5016,45,3795,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34125.000000,0.113072,0.991108,0.428458,0.101493,44361,5016,39345,8855,5016,45,3794,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34126.199219,0.113072,0.991107,0.42850699999999997,0.101493,44361,5016,39345,8854,5015,45,3794,18,21,0.495158,,0.49450299999999997,,0.500324,,0.4,,0.500649,0.49288999999999994,,,0.475397,
SNP,*,*,ALL,*,QUAL,34129.199219,0.113027,0.9911030000000001,0.428604,0.101457,44361,5014,39347,8852,5013,45,3794,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34131.199219,0.112982,0.9911,0.428701,0.101421,44361,5012,39349,8850,5011,45,3794,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34132.699219,0.112937,0.9910959999999999,0.428733,0.101384,44361,5010,39351,8847,5009,45,3793,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34134.199219,0.112892,0.9910959999999999,0.428733,0.10134800000000001,44361,5008,39353,8847,5009,45,3793,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34138.101562,0.11286900000000001,0.991093,0.42863599999999996,0.10132999999999999,44361,5007,39354,8842,5007,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3414.090088,0.9493469999999999,0.98785,0.263442,0.484108,44361,42114,2247,57880,42114,518,15248,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34140.199219,0.112847,0.9910889999999999,0.428733,0.101311,44361,5006,39355,8840,5005,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34142.898438,0.11277899999999999,0.991087,0.428782,0.101257,44361,5003,39358,8839,5004,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34144.898438,0.112757,0.991086,0.42883000000000004,0.101239,44361,5002,39359,8838,5003,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34146.199219,0.11273399999999999,0.991084,0.428879,0.10122,44361,5001,39360,8837,5002,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34147.898438,0.11273399999999999,0.99108,0.428976,0.10122,44361,5001,39360,8835,5000,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34149.699219,0.11264400000000001,0.991073,0.42917,0.101148,44361,4997,39364,8831,4996,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3415.219971,0.9493469999999999,0.987849,0.263433,0.484108,44361,42114,2247,57878,42113,518,15247,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34151.898438,0.112621,0.9910709999999999,0.42921899999999996,0.101129,44361,4996,39365,8830,4995,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34154.199219,0.112576,0.9910709999999999,0.42921899999999996,0.10109299999999999,44361,4994,39367,8830,4995,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34155.699219,0.112576,0.9910680000000001,0.429316,0.10109299999999999,44361,4994,39367,8828,4993,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34156.898438,0.112509,0.9910629999999999,0.429462,0.101039,44361,4991,39370,8825,4990,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34159.199219,0.11248599999999999,0.9910610000000001,0.42951000000000006,0.10102,44361,4990,39371,8824,4989,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3416.790039,0.949325,0.987849,0.263421,0.48410200000000003,44361,42113,2248,57877,42113,518,15246,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34161.699219,0.11244100000000001,0.991057,0.429608,0.100984,44361,4988,39373,8822,4987,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34166.199219,0.112373,0.9910549999999999,0.42965699999999996,0.10092899999999999,44361,4985,39376,8821,4986,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34167.699219,0.11230599999999999,0.99105,0.429803,0.100875,44361,4982,39379,8818,4983,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34168.898438,0.11226099999999999,0.9910469999999999,0.4299,0.100838,44361,4980,39381,8816,4981,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3417.929932,0.949325,0.987849,0.263408,0.48410200000000003,44361,42113,2248,57876,42113,518,15245,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34171.699219,0.112238,0.9910450000000001,0.42994899999999997,0.10082,44361,4979,39382,8815,4980,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34172.898438,0.11221600000000001,0.991043,0.42999799999999994,0.100802,44361,4978,39383,8814,4979,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34179.199219,0.112193,0.991041,0.430047,0.100784,44361,4977,39384,8813,4978,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34180.898438,0.112171,0.9910389999999999,0.430095,0.100765,44361,4976,39385,8812,4977,45,3790,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34183.699219,0.112148,0.991036,0.43012799999999995,0.100747,44361,4975,39386,8809,4975,45,3789,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34184.898438,0.112126,0.991032,0.430226,0.100729,44361,4974,39387,8807,4973,45,3789,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34186.199219,0.112103,0.99103,0.43021000000000004,0.100711,44361,4973,39388,8805,4972,45,3788,18,21,0.495158,,0.49420200000000003,,0.502788,,0.4,,0.5037739999999999,0.49526000000000003,,,0.476153,
SNP,*,*,ALL,*,QUAL,34187.699219,0.11201300000000002,0.991027,0.43024300000000004,0.100638,44361,4969,39392,8802,4970,45,3787,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34188.898438,0.111945,0.991022,0.43026000000000003,0.100583,44361,4966,39395,8797,4967,45,3785,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3419.010010,0.9493020000000001,0.987849,0.263387,0.484096,44361,42112,2249,57873,42112,518,15243,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34190.199219,0.11192300000000001,0.9910200000000001,0.430309,0.100565,44361,4965,39396,8796,4966,45,3785,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34192.898438,0.11192300000000001,0.991016,0.430407,0.100565,44361,4965,39396,8794,4964,45,3785,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34196.898438,0.1119,0.991016,0.430342,0.100547,44361,4964,39397,8793,4964,45,3784,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34198.898438,0.1119,0.991014,0.43039099999999997,0.100547,44361,4964,39397,8792,4963,45,3784,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3420.260010,0.9493020000000001,0.987849,0.263336,0.484096,44361,42112,2249,57869,42112,518,15239,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34200.898438,0.11178699999999998,0.991009,0.43053800000000003,0.10045599999999999,44361,4959,39402,8789,4960,45,3784,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34202.398438,0.11174200000000001,0.991002,0.430734,0.10041900000000001,44361,4957,39404,8785,4956,45,3784,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34203.699219,0.111697,0.9909979999999999,0.430832,0.100383,44361,4955,39406,8783,4954,45,3784,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34205.199219,0.111652,0.9909979999999999,0.430832,0.100346,44361,4953,39408,8783,4954,45,3784,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34208.199219,0.111607,0.990991,0.431029,0.10031,44361,4951,39410,8779,4950,45,3784,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34210.699219,0.11158399999999999,0.990991,0.430964,0.10029199999999999,44361,4950,39411,8778,4950,45,3783,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34212.199219,0.111562,0.990991,0.430964,0.100274,44361,4949,39412,8778,4950,45,3783,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34213.699219,0.111562,0.9909889999999999,0.43094799999999994,0.100274,44361,4949,39412,8776,4949,45,3782,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34215.199219,0.11153900000000001,0.9909889999999999,0.43094799999999994,0.100255,44361,4948,39413,8776,4949,45,3782,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34217.699219,0.111517,0.9909870000000001,0.430932,0.100237,44361,4947,39414,8774,4948,45,3781,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34219.199219,0.11149400000000001,0.990986,0.43098100000000006,0.100219,44361,4946,39415,8773,4947,45,3781,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3422.909912,0.9492799999999999,0.987849,0.26332300000000003,0.48408999999999996,44361,42111,2250,57868,42112,518,15238,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34221.199219,0.111472,0.990984,0.43103100000000005,0.100201,44361,4945,39416,8772,4946,45,3781,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34223.199219,0.111404,0.990978,0.43117799999999995,0.100146,44361,4942,39419,8769,4943,45,3781,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34227.199219,0.111382,0.990977,0.431227,0.100128,44361,4941,39420,8768,4942,45,3781,18,21,0.495158,,0.494145,,0.503303,,0.4,,0.503963,0.495701,,,0.47729099999999997,
SNP,*,*,ALL,*,QUAL,34228.699219,0.11131400000000001,0.9909709999999999,0.431375,0.100073,44361,4938,39423,8765,4939,45,3781,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34230.898438,0.11129100000000001,0.9909690000000001,0.431359,0.10005499999999999,44361,4937,39424,8763,4938,45,3780,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34232.898438,0.111269,0.990967,0.431408,0.100036,44361,4936,39425,8762,4937,45,3780,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34234.699219,0.111246,0.990964,0.431442,0.100018,44361,4935,39426,8759,4935,45,3779,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34237.199219,0.111224,0.9909600000000001,0.43154,0.1,44361,4934,39427,8757,4933,45,3779,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3424.439941,0.949257,0.987848,0.263307,0.484084,44361,42110,2251,57864,42110,518,15236,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34241.199219,0.11115599999999999,0.9909549999999999,0.431688,0.099945,44361,4931,39430,8754,4930,45,3779,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34243.199219,0.11111099999999999,0.9909549999999999,0.431688,0.099909,44361,4929,39432,8754,4930,45,3779,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34246.898438,0.11108900000000001,0.9909530000000001,0.431738,0.099891,44361,4928,39433,8753,4929,45,3779,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3425.949951,0.949235,0.987848,0.263273,0.48407799999999995,44361,42109,2252,57860,42109,518,15233,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34250.699219,0.11102100000000001,0.9909459999999999,0.43187,0.09983600000000001,44361,4925,39436,8748,4925,45,3778,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34253.199219,0.11102100000000001,0.990944,0.43191999999999997,0.09983600000000001,44361,4925,39436,8747,4924,45,3778,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34254.898438,0.110976,0.990942,0.431904,0.099799,44361,4923,39438,8745,4923,45,3777,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34256.898438,0.11093099999999999,0.9909370000000001,0.43205200000000005,0.099763,44361,4921,39440,8742,4920,45,3777,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34260.699219,0.11088599999999998,0.9909370000000001,0.43205200000000005,0.099726,44361,4919,39442,8742,4920,45,3777,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34262.199219,0.11084100000000001,0.990933,0.432151,0.09969,44361,4917,39444,8740,4918,45,3777,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34263.898438,0.11084100000000001,0.9909290000000001,0.43225,0.09969,44361,4917,39444,8738,4916,45,3777,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34267.199219,0.110773,0.990927,0.432299,0.099635,44361,4914,39447,8737,4915,45,3777,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34268.398438,0.11075,0.990924,0.43233299999999997,0.099617,44361,4913,39448,8734,4913,45,3776,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34269.800781,0.110705,0.9909180000000001,0.432417,0.09958,44361,4911,39450,8730,4910,45,3775,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3427.060059,0.949235,0.987848,0.263248,0.48407799999999995,44361,42109,2252,57858,42109,518,15231,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34275.199219,0.11063800000000001,0.9909129999999999,0.432566,0.099525,44361,4908,39453,8727,4907,45,3775,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34276.699219,0.11059300000000001,0.9909110000000001,0.43255,0.099489,44361,4906,39455,8725,4906,45,3774,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34278.199219,0.11057,0.9909110000000001,0.43255,0.099471,44361,4905,39456,8725,4906,45,3774,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34283.199219,0.11048,0.9909040000000001,0.432749,0.099398,44361,4901,39460,8721,4902,45,3774,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34285.199219,0.110457,0.990898,0.43289700000000003,0.099379,44361,4900,39461,8718,4899,45,3774,18,21,0.495158,,0.494356,,0.501663,,0.4,,0.501997,0.49450500000000003,,,0.47805299999999995,
SNP,*,*,ALL,*,QUAL,34287.199219,0.11039000000000002,0.990893,0.433046,0.099325,44361,4897,39464,8715,4896,45,3774,18,21,0.495158,,0.49439700000000003,,0.501332,,0.4,,0.502332,0.494737,,,0.47805299999999995,
SNP,*,*,ALL,*,QUAL,34289.199219,0.110322,0.9908870000000001,0.433196,0.09927000000000001,44361,4894,39467,8712,4893,45,3774,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,3429.060059,0.949235,0.987848,0.26321,0.48407799999999995,44361,42109,2252,57855,42109,518,15228,61,263,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34290.898438,0.110277,0.9908870000000001,0.433196,0.099233,44361,4892,39469,8712,4893,45,3774,18,21,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,34294.199219,0.110232,0.9908799999999999,0.433395,0.09919700000000001,44361,4890,39471,8708,4889,45,3774,18,21,0.495158,,0.494357,,0.501667,,0.4,,0.502001,0.49449799999999994,,,0.47805299999999995,
SNP,*,*,ALL,*,QUAL,34296.898438,0.110187,0.990878,0.43331400000000003,0.09916,44361,4888,39473,8705,4888,45,3772,18,21,,,,,,,,,,,,,,
